event_id,contact_key,domain,segment,channel,message_number,message_name,asset_id,campaign_id,event_date,renewal_due_date,days_to_due_at_send,sent,delivered,opened_or_read,clicked,renewed_after_message,renewal_date,revenue_mxn,message_cost_mxn,suppression_leakage_flag
EVT-0012435,AKKY-102243,cliente409.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-11,2026-04-11,0,1,1,0,0,0,,0.0,0.92,0
EVT-0012436,AKKY-102243,cliente409.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-16,2026-04-11,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012437,AKKY-102244,cliente410.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-18,2026-03-20,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012438,AKKY-102244,cliente410.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-20,2026-03-20,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012439,AKKY-102244,cliente410.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-25,2026-03-20,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012440,AKKY-102244,cliente410.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-18,2026-03-20,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012441,AKKY-102244,cliente410.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-20,2026-03-20,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012442,AKKY-102244,cliente410.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-25,2026-03-20,5,1,1,1,1,0,,0.0,0.92,0
EVT-0012443,AKKY-102245,cliente411.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-01,2026-03-03,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012444,AKKY-102245,cliente411.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-03,2026-03-03,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012445,AKKY-102245,cliente411.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-08,2026-03-03,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012446,AKKY-102245,cliente411.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-01,2026-03-03,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012447,AKKY-102245,cliente411.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-03,2026-03-03,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012448,AKKY-102245,cliente411.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-08,2026-03-03,5,1,0,0,0,0,,0.0,0.92,0
EVT-0012449,AKKY-102246,cliente412.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-31,2026-03-02,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012450,AKKY-102246,cliente412.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-02,2026-03-02,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012451,AKKY-102246,cliente412.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-07,2026-03-02,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012452,AKKY-102246,cliente412.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-31,2026-03-02,-30,1,1,1,0,1,2026-02-23,602.57,0.92,0
EVT-0012453,AKKY-102246,cliente412.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-02,2026-03-02,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012454,AKKY-102246,cliente412.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-07,2026-03-02,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012455,AKKY-102247,cliente413.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-30,2026-01-30,0,1,1,1,0,0,,0.0,0.12,0
EVT-0012456,AKKY-102247,cliente413.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-04,2026-01-30,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012457,AKKY-102247,cliente413.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-30,2026-01-30,0,1,0,0,0,0,,0.0,0.92,0
EVT-0012458,AKKY-102247,cliente413.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-04,2026-01-30,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012459,AKKY-102248,cliente414.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-07,2026-01-07,0,1,1,1,0,0,,0.0,0.12,0
EVT-0012460,AKKY-102248,cliente414.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-12,2026-01-07,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012461,AKKY-102248,cliente414.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-07,2026-01-07,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012462,AKKY-102248,cliente414.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-12,2026-01-07,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012463,AKKY-102249,cliente415.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-30,2026-03-01,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012464,AKKY-102249,cliente415.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-01,2026-03-01,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012465,AKKY-102249,cliente415.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-06,2026-03-01,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012466,AKKY-102249,cliente415.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-30,2026-03-01,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012467,AKKY-102249,cliente415.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-01,2026-03-01,0,1,1,0,0,0,,0.0,0.92,0
EVT-0012468,AKKY-102249,cliente415.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-06,2026-03-01,5,1,1,1,1,0,,0.0,0.92,0
EVT-0012469,AKKY-102250,cliente416.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-18,2026-02-17,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012470,AKKY-102250,cliente416.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-17,2026-02-17,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012471,AKKY-102250,cliente416.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-22,2026-02-17,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012472,AKKY-102250,cliente416.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-18,2026-02-17,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012473,AKKY-102250,cliente416.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-17,2026-02-17,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012474,AKKY-102250,cliente416.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-22,2026-02-17,5,1,0,0,0,0,,0.0,0.92,0
EVT-0012475,AKKY-102251,cliente417.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-26,2026-04-25,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012476,AKKY-102251,cliente417.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-25,2026-04-25,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012477,AKKY-102251,cliente417.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-30,2026-04-25,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012478,AKKY-102251,cliente417.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-26,2026-04-25,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012479,AKKY-102251,cliente417.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-25,2026-04-25,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012480,AKKY-102251,cliente417.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-30,2026-04-25,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012481,AKKY-102252,cliente418.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-16,2026-04-15,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012482,AKKY-102252,cliente418.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-15,2026-04-15,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012483,AKKY-102252,cliente418.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-20,2026-04-15,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012484,AKKY-102252,cliente418.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-16,2026-04-15,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012485,AKKY-102252,cliente418.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-15,2026-04-15,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012486,AKKY-102252,cliente418.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-20,2026-04-15,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012487,AKKY-102253,cliente419.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-19,2026-03-21,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012488,AKKY-102253,cliente419.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-21,2026-03-21,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012489,AKKY-102253,cliente419.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-26,2026-03-21,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012490,AKKY-102253,cliente419.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-19,2026-03-21,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012491,AKKY-102253,cliente419.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-21,2026-03-21,0,1,1,0,0,0,,0.0,0.92,0
EVT-0012492,AKKY-102253,cliente419.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-26,2026-03-21,5,1,1,1,1,0,,0.0,0.92,0
EVT-0012493,AKKY-102254,cliente420.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-01-20,2026-02-19,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012494,AKKY-102254,cliente420.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-02-19,2026-02-19,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012495,AKKY-102254,cliente420.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-02-24,2026-02-19,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012496,AKKY-102254,cliente420.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-01-20,2026-02-19,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012497,AKKY-102254,cliente420.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-02-19,2026-02-19,0,1,0,0,0,0,,0.0,0.92,0
EVT-0012498,AKKY-102254,cliente420.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-02-24,2026-02-19,5,1,1,1,1,0,,0.0,0.92,0
EVT-0012499,AKKY-102255,cliente421.mx,Partner,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-14,2026-03-16,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012500,AKKY-102255,cliente421.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-16,2026-03-16,0,1,1,1,0,0,,0.0,0.12,0
EVT-0012501,AKKY-102255,cliente421.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-21,2026-03-16,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012502,AKKY-102255,cliente421.mx,Partner,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-14,2026-03-16,-30,1,0,0,0,0,,0.0,0.92,0
EVT-0012503,AKKY-102255,cliente421.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-16,2026-03-16,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012504,AKKY-102255,cliente421.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-21,2026-03-16,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012505,AKKY-102256,cliente422.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-17,2026-04-16,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012506,AKKY-102256,cliente422.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-16,2026-04-16,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012507,AKKY-102256,cliente422.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-21,2026-04-16,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012508,AKKY-102256,cliente422.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-17,2026-04-16,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012509,AKKY-102256,cliente422.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-16,2026-04-16,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012510,AKKY-102256,cliente422.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-21,2026-04-16,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012511,AKKY-102257,cliente423.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-02,2026-04-01,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012512,AKKY-102257,cliente423.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-01,2026-04-01,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012513,AKKY-102257,cliente423.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-06,2026-04-01,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012514,AKKY-102257,cliente423.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-02,2026-04-01,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012515,AKKY-102257,cliente423.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-01,2026-04-01,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012516,AKKY-102257,cliente423.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-06,2026-04-01,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012517,AKKY-102258,cliente424.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-12,2026-01-12,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012518,AKKY-102258,cliente424.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-17,2026-01-12,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012519,AKKY-102258,cliente424.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-12,2026-01-12,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012520,AKKY-102258,cliente424.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-17,2026-01-12,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012521,AKKY-102259,cliente425.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-02,2026-03-04,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012522,AKKY-102259,cliente425.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-04,2026-03-04,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012523,AKKY-102259,cliente425.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-09,2026-03-04,5,1,0,0,0,0,,0.0,0.12,0
EVT-0012524,AKKY-102259,cliente425.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-02,2026-03-04,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012525,AKKY-102259,cliente425.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-04,2026-03-04,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012526,AKKY-102259,cliente425.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-09,2026-03-04,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012527,AKKY-102260,cliente426.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-22,2026-01-22,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012528,AKKY-102260,cliente426.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-27,2026-01-22,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012529,AKKY-102260,cliente426.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-22,2026-01-22,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012530,AKKY-102260,cliente426.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-27,2026-01-22,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012531,AKKY-102261,cliente427.mx,B2B long-tail,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-03-24,2026-04-23,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012532,AKKY-102261,cliente427.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-04-23,2026-04-23,0,1,1,0,0,1,2026-04-24,699.05,0.12,0
EVT-0012533,AKKY-102261,cliente427.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-04-28,2026-04-23,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012534,AKKY-102261,cliente427.mx,B2B long-tail,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-03-24,2026-04-23,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012535,AKKY-102261,cliente427.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-04-23,2026-04-23,0,1,1,1,1,0,,0.0,0.92,0
EVT-0012536,AKKY-102261,cliente427.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-04-28,2026-04-23,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012537,AKKY-102262,cliente428.mx,B2B long-tail,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-16,2026-01-16,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012538,AKKY-102262,cliente428.mx,B2B long-tail,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-21,2026-01-16,5,1,1,1,1,0,,0.0,0.12,0
EVT-0012539,AKKY-102262,cliente428.mx,B2B long-tail,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-16,2026-01-16,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012540,AKKY-102262,cliente428.mx,B2B long-tail,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-21,2026-01-16,5,1,1,0,0,1,2026-01-22,756.73,0.92,0
EVT-0012541,AKKY-102263,cliente429.mx,Enterprise,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-23,2026-03-25,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012542,AKKY-102263,cliente429.mx,Enterprise,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-25,2026-03-25,0,1,1,1,0,1,2026-03-27,982.54,0.12,0
EVT-0012543,AKKY-102263,cliente429.mx,Enterprise,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-30,2026-03-25,5,1,1,0,0,0,,0.0,0.12,1
EVT-0012544,AKKY-102263,cliente429.mx,Enterprise,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-23,2026-03-25,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012545,AKKY-102263,cliente429.mx,Enterprise,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-25,2026-03-25,0,1,0,0,0,0,,0.0,0.92,0
EVT-0012546,AKKY-102263,cliente429.mx,Enterprise,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-30,2026-03-25,5,1,1,0,0,0,,0.0,0.92,0
EVT-0012547,AKKY-102264,cliente430.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-06,2026-03-08,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012548,AKKY-102264,cliente430.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-08,2026-03-08,0,1,0,0,0,0,,0.0,0.12,0
EVT-0012549,AKKY-102264,cliente430.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-13,2026-03-08,5,1,1,1,1,0,,0.0,0.12,0
EVT-0012550,AKKY-102264,cliente430.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-06,2026-03-08,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012551,AKKY-102264,cliente430.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-08,2026-03-08,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012552,AKKY-102264,cliente430.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-13,2026-03-08,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012553,AKKY-102265,cliente431.mx,Partner,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-01-26,2026-01-26,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012554,AKKY-102265,cliente431.mx,Partner,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-01-31,2026-01-26,5,1,1,1,0,0,,0.0,0.12,0
EVT-0012555,AKKY-102265,cliente431.mx,Partner,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-01-26,2026-01-26,0,1,1,1,0,0,,0.0,0.92,0
EVT-0012556,AKKY-102265,cliente431.mx,Partner,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-01-31,2026-01-26,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012557,AKKY-102266,cliente432.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-11,2026-03-13,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012558,AKKY-102266,cliente432.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-13,2026-03-13,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012559,AKKY-102266,cliente432.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-18,2026-03-13,5,1,1,0,0,0,,0.0,0.12,0
EVT-0012560,AKKY-102266,cliente432.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-11,2026-03-13,-30,1,1,0,0,0,,0.0,0.92,0
EVT-0012561,AKKY-102266,cliente432.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-13,2026-03-13,0,1,0,0,0,0,,0.0,0.92,0
EVT-0012562,AKKY-102266,cliente432.mx,Personal,WhatsApp,3,Renewal reminder M3,43512,AKKY-REN-2026-WH-M3,2026-03-18,2026-03-13,5,1,1,1,0,0,,0.0,0.92,0
EVT-0012563,AKKY-102267,cliente433.mx,Personal,Email,1,Renewal reminder M1,51001,AKKY-REN-2026-EM-M1,2026-02-22,2026-03-24,-30,1,1,0,0,0,,0.0,0.12,0
EVT-0012564,AKKY-102267,cliente433.mx,Personal,Email,2,Renewal reminder M2,51002,AKKY-REN-2026-EM-M2,2026-03-24,2026-03-24,0,1,1,0,0,0,,0.0,0.12,0
EVT-0012565,AKKY-102267,cliente433.mx,Personal,Email,3,Renewal reminder M3,51003,AKKY-REN-2026-EM-M3,2026-03-29,2026-03-24,5,1,1,1,0,1,2026-04-02,874.11,0.12,0
EVT-0012566,AKKY-102267,cliente433.mx,Personal,WhatsApp,1,Renewal reminder M1,42447,AKKY-REN-2026-WH-M1,2026-02-22,2026-03-24,-30,1,1,1,0,0,,0.0,0.92,0
EVT-0012567,AKKY-102267,cliente433.mx,Personal,WhatsApp,2,Renewal reminder M2,42889,AKKY-REN-2026-WH-M2,2026-03-24,2026-03-24,0,1,1,1,0,0,,0.0,0.92,0
